variable,fmort,mean,median,q025,q975,q250,q750
s_ratio,7.69,-0.29735319596561727,-0.2889686301103712,-0.5882368718300808,-0.05364835982829198,-0.38387211339984006,-0.20179675880304226
s_ratio,7.7,-0.29790070183434875,-0.2895156550871336,-0.5889027027598349,-0.054072712336200895,-0.38447084518937014,-0.20229112148949574
s_ratio,7.71,-0.2984474841239768,-0.29005983653745687,-0.5895676428675788,-0.05450931783911603,-0.38507098772681475,-0.20279366587025915
s_ratio,7.72,-0.2989935444973152,-0.290603299083947,-0.5902316941877938,-0.05498898049065393,-0.38566594975542806,-0.203291955501123
s_ratio,7.73,-0.2995388846114433,-0.29114604436544766,-0.5908948587480514,-0.05546805599889421,-0.38626232608119887,-0.20380349862257466
s_ratio,7.74,-0.3000835061177347,-0.29167056156693516,-0.5915571385690517,-0.055946545679595866,-0.386857920791451,-0.2043121826355771
s_ratio,7.75,-0.3006274106618856,-0.2922041580956771,-0.5922185356646541,-0.05642445084373602,-0.3874525550346637,-0.20478448725303794
s_ratio,7.76,-0.3011705998839424,-0.29274022516830367,-0.5928790520419145,-0.0569017727975336,-0.388044097248319,-0.20525747964792085
s_ratio,7.7700000000000005,-0.3017130754183303,-0.2932755849714369,-0.5935386897011184,-0.057365156109020335,-0.38864859043657646,-0.20573698801867973
s_ratio,7.78,-0.3022548388938804,-0.29378701742459823,-0.5941974506358145,-0.057810226807374084,-0.38922485973911825,-0.20621887733632724
s_ratio,7.79,-0.3027958919338575,-0.29430453614049223,-0.5948553368328489,-0.05825474974791013,-0.38981408351458485,-0.2067001104655754
s_ratio,7.8,-0.30333623615598754,-0.2948307983832317,-0.595512350272398,-0.058698726139739255,-0.39040253796567825,-0.20718837995533662
s_ratio,7.8100000000000005,-0.3038758731724848,-0.29535637566583683,-0.5961684929280022,-0.05914215718761153,-0.3909902248266548,-0.20765394643160034
s_ratio,7.82,-0.3044148045900785,-0.29586969919231154,-0.5968237667665987,-0.05958504409194297,-0.39157098637655585,-0.20814694239556683
s_ratio,7.83,-0.3049530320100403,-0.29637221852041784,-0.5974781737485545,-0.06002738804883621,-0.3921321294263622,-0.20868267808788143
s_ratio,7.84,-0.30549055702821043,-0.29690390454428917,-0.5981317158276972,-0.06046919025010616,-0.39272156081681125,-0.20921777015686
s_ratio,7.8500000000000005,-0.3060273812350243,-0.29743489966916714,-0.5987843949513507,-0.06091045188330174,-0.39328392675873447,-0.2097522200257308
s_ratio,7.86,-0.30656350621553913,-0.2979692188797167,-0.5994361450066391,-0.061351174131729795,-0.39382665935862526,-0.21025825262908804
s_ratio,7.87,-0.30709893354945955,-0.29852125226994786,-0.6000865904871848,-0.06179135817447807,-0.3943686716335843,-0.210762520229211
s_ratio,7.88,-0.3076336648111641,-0.2990725876762621,-0.6007361792495455,-0.06223100518643738,-0.3949077211679879,-0.21129064112943505
s_ratio,7.890000000000001,-0.30816770156973083,-0.2996083645996898,-0.6013761164958182,-0.06267011633832512,-0.39544525798473734,-0.21180478986850154
s_ratio,7.9,-0.3087010453889628,-0.3001363737000142,-0.6019776403651366,-0.06310869279670697,-0.3959995107653513,-0.21232146312650527
s_ratio,7.91,-0.30923369782741394,-0.30066370406050585,-0.6025783035284038,-0.06354673572401988,-0.39657602450820856,-0.21281078818914226
s_ratio,7.92,-0.309765660438414,-0.3011903571930371,-0.6031774791787946,-0.06398424627859373,-0.3971233022797092,-0.2133085510994393
s_ratio,7.930000000000001,-0.310296934770094,-0.30171633460446834,-0.6037758374943694,-0.06442122561467437,-0.39766762674639755,-0.21381631821551314
s_ratio,7.94,-0.31082752236541095,-0.30225522547662187,-0.6043733804228781,-0.06486140705134648,-0.3982227109006167,-0.21432343361090556
s_ratio,7.95,-0.3113574247621729,-0.3028023478564017,-0.6049701099056075,-0.06531693985321849,-0.39875553409362247,-0.21482989871193398
s_ratio,7.96,-0.31188664349306355,-0.3033296070981807,-0.6055660278774104,-0.06577191381547587,-0.39929627069028484,-0.2153357149402042
s_ratio,7.97,-0.3124151800856669,-0.30383668103373773,-0.6061611362667356,-0.06621506673285726,-0.3998532464400352,-0.215827069133243
s_ratio,7.98,-0.31294303606249146,-0.30432729897383887,-0.6067554369956547,-0.06664132467843871,-0.4004171371634243,-0.21632830156476837
s_ratio,7.99,-0.3134702129409944,-0.3048342323710825,-0.6073489319798931,-0.06706703724212908,-0.400986340398214,-0.2168246518696525
s_ratio,8,-0.31399671223360587,-0.305365188974272,-0.6079416231288582,-0.06749220562502592,-0.40156827435166503,-0.2173325057064095
s_ratio,8.01,-0.31452253544775266,-0.3059095972461293,-0.6085335123456658,-0.06791683102429769,-0.4021586982439472,-0.21783539594190118
s_ratio,8.02,-0.31504768408588213,-0.3064533105479626,-0.6091246015271714,-0.06834091463320156,-0.4027483970058455,-0.2183376538362718
s_ratio,8.03,-0.31557215964548574,-0.30696173408702626,-0.6097148925639956,-0.06876445764110249,-0.40332681795680214,-0.21883928075896386
s_ratio,8.040000000000001,-0.3160959636191226,-0.3074854195056238,-0.610304387340553,-0.06918802628593737,-0.40389462234686013,-0.21933790958244515
s_ratio,8.05,-0.31661909749444245,-0.30802000804515206,-0.61089308773508,-0.06961801360192942,-0.40442763929258674,-0.2198214090353321
s_ratio,8.06,-0.31714156275420924,-0.30855253708453056,-0.6114809956196618,-0.0700474845962537,-0.4049499615393641,-0.22028424435776173
s_ratio,8.07,-0.31766336087632396,-0.3090668711729654,-0.6120797792992869,-0.07047644036837679,-0.40549752640038306,-0.22074648720990744
s_ratio,8.08,-0.3181844933338475,-0.30957408124974384,-0.6126929255328547,-0.07090488201399835,-0.40605317284286785,-0.22121734244242952
s_ratio,8.09,-0.3187049615950235,-0.3100855464972382,-0.6133052756393877,-0.07133281062507088,-0.40661018632894874,-0.22169034920587113
s_ratio,8.1,-0.31922476712330056,-0.31060370030997236,-0.6139168314619518,-0.07176022728981986,-0.4071710461518524,-0.222162759808131
s_ratio,8.11,-0.31974391137735525,-0.3111052291992213,-0.6145275948377922,-0.07218713309276341,-0.4077360394546486,-0.22263457554252483
s_ratio,8.120000000000001,-0.32026239581111404,-0.3116084541180887,-0.6151375675983594,-0.07261352911473154,-0.4083003160702611,-0.2231119803663113
s_ratio,8.13,-0.3207802218737753,-0.312132689937637,-0.6157467515693305,-0.07303941643288508,-0.4088532744264414,-0.2236058713947147
s_ratio,8.14,-0.32129739100983185,-0.3126542458985365,-0.6163551485706353,-0.07346479612073624,-0.4093916905461693,-0.22411808154046625
s_ratio,8.15,-0.3218139046590925,-0.31315452297260693,-0.6169627604164789,-0.07388966924816669,-0.40995940066544145,-0.22461436131449877
s_ratio,8.16,-0.3223297642567037,-0.31364995373404814,-0.6175695889153645,-0.07431423669090809,-0.4105236713538386,-0.22508475181855384
s_ratio,8.17,-0.32284497123317146,-0.3141475768064027,-0.6181756358701177,-0.07473850917867902,-0.41107045377256696,-0.22555768673511944
s_ratio,8.18,-0.3233595270143826,-0.3146518545638538,-0.618780903077909,-0.07516227831155427,-0.4115903063578398,-0.22603666362349162
s_ratio,8.19,-0.32387343302162613,-0.3151554878083084,-0.619385392330277,-0.07558554514468527,-0.41210654963123133,-0.22653030147505016
s_ratio,8.2,-0.32438669067161463,-0.3156624902709918,-0.619989105413151,-0.07600831072968244,-0.4126524180026679,-0.22703358824896824
s_ratio,8.21,-0.3248993013765051,-0.3161961372134906,-0.6205920441068746,-0.0764305761146349,-0.4132329972195369,-0.2274970232586509
s_ratio,8.22,-0.32541126654391983,-0.3167291267579032,-0.621194210186226,-0.07685234234412681,-0.41377477980519195,-0.22796147170984277
s_ratio,8.23,-0.32592258757696774,-0.31724471084604217,-0.6218035613697894,-0.07727361045925832,-0.41429369167954,-0.22841030117958797
s_ratio,8.24,-0.3264332658742644,-0.31773697212609336,-0.6224310161319739,-0.077694381497661,-0.4148312873244149,-0.2288585514789322
s_ratio,8.25,-0.3269433028299531,-0.318245344717316,-0.62305767567201,-0.07811465649351758,-0.41536939407376605,-0.2293102652931356
s_ratio,8.26,-0.32745269983372505,-0.31875611588828334,-0.623683541696723,-0.07853443647757907,-0.4158963515299336,-0.2297828829730347
s_ratio,8.27,-0.32796145827083967,-0.3192662259622,-0.624308615907586,-0.07895374651213358,-0.41640709152548394,-0.23026483771652304
s_ratio,8.28,-0.3284695795221449,-0.319789088101721,-0.6249329000007435,-0.07938011880019623,-0.41691716056036354,-0.23071580371594272
s_ratio,8.290000000000001,-0.3289770649640972,-0.3203042831168209,-0.6255563956670374,-0.079805980606429,-0.4174214056927512,-0.2312081654215961
s_ratio,8.3,-0.32948391596878124,-0.3208010947004619,-0.6261791045920292,-0.08023159283095362,-0.41794608333755806,-0.23168669771989947
s_ratio,8.31,-0.3299901339039302,-0.3212883102939029,-0.626800830842978,-0.08065694909587506,-0.418484549679112,-0.23214535157965868
s_ratio,8.32,-0.33049572013294526,-0.3217936370040127,-0.6273725402990985,-0.08109282569070701,-0.4190223356729886,-0.2326151926194476
s_ratio,8.33,-0.33100067601491484,-0.32232967186826383,-0.6279382639211798,-0.08152906942930062,-0.4195346905265256,-0.23308445592768684
s_ratio,8.34,-0.33150500290463447,-0.32286107040632733,-0.628503225153937,-0.08196478856639242,-0.4200435217616558,-0.2335604304375708
s_ratio,8.35,-0.33200870215262596,-0.32333783502452534,-0.6290674257586195,-0.08239280906618411,-0.42057653765545966,-0.23403206676446772
s_ratio,8.36,-0.33251177510515656,-0.323817245269023,-0.6296308674907106,-0.08280031249202657,-0.42111326755136536,-0.23447875991712386
s_ratio,8.370000000000001,-0.3330142231042583,-0.32432814208620064,-0.6301935520999492,-0.0832073281142418,-0.42164130211276396,-0.23492488946536078
s_ratio,8.38,-0.33351604748774644,-0.3248431126430755,-0.6307554813303535,-0.08361800020223875,-0.4221686745422163,-0.23538963125635862
s_ratio,8.39,-0.33401724958923895,-0.3253344217949583,-0.6313166569202432,-0.08403862608142404,-0.4227091510371215,-0.23586371825757724
s_ratio,8.4,-0.33451783073817487,-0.32583889155337253,-0.6319028901662781,-0.08445875300063652,-0.42325184761652623,-0.2363389038194038
s_ratio,8.41,-0.335017792259833,-0.3263403336813063,-0.632489971757886,-0.08487838199632333,-0.4238043794182159,-0.23680158963342118
s_ratio,8.42,-0.33551713547535067,-0.32684069505610686,-0.6330763159624055,-0.0852980429722676,-0.42436290526321274,-0.23726638127621635
s_ratio,8.43,-0.33601586170174164,-0.32734043407797775,-0.6336619244426249,-0.08571747571043306,-0.42490882639221084,-0.23773677936537205
s_ratio,8.44,-0.33651397225191493,-0.3278395520402786,-0.6342467988562303,-0.08613641290592754,-0.42545252593910504,-0.23817981410607608
s_ratio,8.45,-0.3370114684346927,-0.32833805023241197,-0.6348127010292559,-0.08655974653827243,-0.4259813933453057,-0.23862141600930323
s_ratio,8.46,-0.3375083515548284,-0.32883592993984234,-0.6353611214135223,-0.08699339782430526,-0.4265579401138126,-0.23906727134941366
s_ratio,8.47,-0.3380046229130245,-0.3293331924441123,-0.6359088385254354,-0.08742654380527622,-0.4270952304559186,-0.2395247247414651
s_ratio,8.48,-0.338500283805951,-0.32982983902286267,-0.6364558540023452,-0.08785918549600834,-0.4276143782073199,-0.2399734655950956
s_ratio,8.49,-0.3389953355262624,-0.3303258709498478,-0.6370021694763269,-0.08829132390809762,-0.42814076271349877,-0.2404301003317869
s_ratio,8.5,-0.3394897793626158,-0.3308296569409075,-0.6375477865742,-0.08869259580400515,-0.4286475462737218,-0.2409168632691608
s_ratio,8.51,-0.3399836165996884,-0.33133575958266315,-0.6380927069175475,-0.08907578025982023,-0.4291702243649704,-0.24141702254694006
s_ratio,8.52,-0.3404768485181947,-0.33184122711398695,-0.6386369321227381,-0.08946695606678721,-0.42969225133881117,-0.24192007561972045
s_ratio,8.53,-0.3409694763949041,-0.3323565458311738,-0.6391804638009436,-0.08988108511405522,-0.43020716807680504,-0.2423758506926625
s_ratio,8.540000000000001,-0.3414615015026581,-0.3328545724804002,-0.6397324160317176,-0.09029602098344201,-0.43071772304319866,-0.2428310596069378
s_ratio,8.55,-0.34195292511038683,-0.33335383210247005,-0.6403489280163289,-0.09071831870378365,-0.4312276334007452,-0.24328203652336763
s_ratio,8.56,-0.34244374848312714,-0.33382679699261375,-0.6409647101877984,-0.0911199842738025,-0.4317369005286606,-0.24372759986321152
s_ratio,8.57,-0.34293397288203853,-0.33430925843722575,-0.6415797640498907,-0.09153113486828489,-0.4322552920740992,-0.24418274049799307
s_ratio,8.58,-0.34342359956442053,-0.3348048083217666,-0.6421940911019665,-0.09194180461408104,-0.432777100069004,-0.2446369667483933
s_ratio,8.59,-0.3439126297837292,-0.33530811648426917,-0.6428076928389995,-0.09235199449135784,-0.43329827961681483,-0.24513194768729918
s_ratio,8.6,-0.3444010647895937,-0.3358100152189411,-0.6434205707515971,-0.09276170547718937,-0.43381883201209587,-0.24562480167094472
s_ratio,8.61,-0.344888905827833,-0.33629961893019766,-0.6440327263260173,-0.09317093854557076,-0.43432989446533327,-0.2460818386375461
s_ratio,8.620000000000001,-0.3453761541404721,-0.336788084447977,-0.6446441610441889,-0.09357988788287847,-0.43485237345823113,-0.24655108061616635
s_ratio,8.63,-0.34586281096575827,-0.337267054836668,-0.6452356814122067,-0.09398942474001945,-0.4353742196744764,-0.24701976100464837
s_ratio,8.64,-0.34634887753817767,-0.3377549533614398,-0.6457995698685863,-0.09439900608540998,-0.4358954344225345,-0.24746121330274978
s_ratio,8.65,-0.3468343550884711,-0.33824645196716885,-0.6463369035646328,-0.09480811283942807,-0.43641601900701577,-0.24789887999500665
s_ratio,8.66,-0.3473192448436502,-0.3387209610103465,-0.646861589619105,-0.09521674596006266,-0.43693597472869333,-0.24834536627967232
s_ratio,8.67,-0.34780354802701313,-0.3391895172920856,-0.647385605374123,-0.09562490640230437,-0.43745530288451967,-0.2487913121595839
s_ratio,8.68,-0.3482872658581609,-0.3396575063896535,-0.6479089523687047,-0.09603259511816024,-0.43797400476764276,-0.2492367187532495
s_ratio,8.69,-0.34877039955301264,-0.340124929513802,-0.6484316321368724,-0.0964398130566674,-0.4385168406008543,-0.24968158717582395
s_ratio,8.700000000000001,-0.34925295032382164,-0.34060976491605394,-0.6489642393177897,-0.09684656116390666,-0.43905984798886966,-0.25013823674668734
s_ratio,8.71,-0.3497349193791903,-0.34109023610924527,-0.6495849450762528,-0.09725284038301639,-0.4395884709099351,-0.25059870693798414
s_ratio,8.72,-0.3502163079240865,-0.3415659810767204,-0.6502049121629185,-0.09766953365599072,-0.4401101298216038,-0.25105862979079874
s_ratio,8.73,-0.350697117159858,-0.3420411547767904,-0.6508241420516154,-0.09810336085506914,-0.4406222610794201,-0.25151800641661254
s_ratio,8.74,-0.35117734828424874,-0.3425124632950502,-0.6513986850340976,-0.09853671404306569,-0.4411265046650326,-0.25198622762917433
s_ratio,8.75,-0.351657002491413,-0.34297726375541737,-0.6519559380091519,-0.09896959416510663,-0.44162291281824867,-0.25245779156045317
s_ratio,8.76,-0.3521360809719315,-0.3434552265807369,-0.6525114289695819,-0.09940200216323708,-0.4421187022673354,-0.2529288073095007
s_ratio,8.77,-0.35261458491282555,-0.34392576366713373,-0.6530662300059422,-0.09983393897643468,-0.4426225993334403,-0.25339927597191036
s_ratio,8.78,-0.35309251549757253,-0.34438028696291845,-0.6536203426144671,-0.10026540554062231,-0.4431391184550971,-0.2538529703655844
s_ratio,8.790000000000001,-0.35356987390612077,-0.34485058064671953,-0.6541737682867842,-0.1006964027886838,-0.44364780521047015,-0.25431288334862717
s_ratio,8.8,-0.3540466613149037,-0.3453290284850271,-0.6547265085099307,-0.10112746590368146,-0.44415252638276415,-0.25478188232402815
s_ratio,8.81,-0.3545228788968553,-0.34578872971054153,-0.6552785647663706,-0.10153920122938084,-0.44465687181480495,-0.25523628848061286
s_ratio,8.82,-0.35499852782142416,-0.34624093822675533,-0.6558299385340103,-0.10195049425329211,-0.44517169844275484,-0.2556893096543922
s_ratio,8.83,-0.3554736092545883,-0.34669259931073565,-0.6563803103875133,-0.10236134585192086,-0.4456580745089973,-0.2561417966407832
s_ratio,8.84,-0.3559481243588694,-0.3471437141108068,-0.6569298527902878,-0.10277175689890339,-0.44616696285661006,-0.256572530008735
s_ratio,8.85,-0.35642207429334705,-0.34759428377194035,-0.6574787170917715,-0.1031817282650195,-0.4466752414682784,-0.25699731358476163
s_ratio,8.86,-0.3568954602136733,-0.34804531604053557,-0.6580269047520853,-0.10360024265052296,-0.44718062724381913,-0.25742157174817304
s_ratio,8.870000000000001,-0.3573682832720867,-0.3485035764808898,-0.6585744172268699,-0.10404684838676219,-0.44768292707475266,-0.25784644353318986
s_ratio,8.88,-0.35784054461742615,-0.3489612898057056,-0.6591212559673036,-0.10449297891883864,-0.4481796842676523,-0.2582853836874285
s_ratio,8.89,-0.35831224539514517,-0.34941845714159653,-0.659667422420118,-0.10493863516706087,-0.44865715782235943,-0.2587237883441046
s_ratio,8.9,-0.358783386747326,-0.3498767357163878,-0.6602129180276135,-0.10538381804888028,-0.4491574436886978,-0.2591616585825536
s_ratio,8.91,-0.35925396981269303,-0.3503451324967972,-0.6607577442276762,-0.1058285284789041,-0.44967008090829474,-0.2596013767465057
s_ratio,8.92,-0.3597239957266268,-0.35081298131809335,-0.6613019024537946,-0.10626633707438568,-0.4501678200961924,-0.2600412053500061
s_ratio,8.93,-0.36019346562117754,-0.3512802832804081,-0.6618453941350735,-0.1066911114965571,-0.450660777749912,-0.26046466969380244
s_ratio,8.94,-0.36066238062507905,-0.35176553934940386,-0.6623882206962526,-0.10711543066000657,-0.4511520372881539,-0.2608876104673866
s_ratio,8.950000000000001,-0.36113074186376215,-0.35223155259589667,-0.6629303835577202,-0.10753929544989502,-0.45164271016814433,-0.26131002874167897
s_ratio,8.96,-0.36159855045936773,-0.35270119898207514,-0.663471884135529,-0.10796270674856151,-0.4521327976156745,-0.26174001094077226
s_ratio,8.97,-0.3620658075307606,-0.35317768215341055,-0.6640074368909027,-0.10838566543553554,-0.45264732834537386,-0.2621852616028082
s_ratio,8.98,-0.3625325141935429,-0.3536536165960673,-0.6645373140817453,-0.10880817238754982,-0.45317089912491887,-0.2626321522029843
s_ratio,8.99,-0.36299867156006665,-0.35411039836730485,-0.6650665395848855,-0.10922208841220878,-0.45369389111310693,-0.26306446248116544
s_ratio,9,-0.36346428073944764,-0.3545637012371933,-0.6655951148084611,-0.10962569655537628,-0.4542015984100891,-0.2635043335645127
s_ratio,9.01,-0.36392934283757805,-0.3550203378255069,-0.6661230411562618,-0.11002884660017476,-0.45470715193698835,-0.2639261141656457
s_ratio,9.02,-0.3643938589571396,-0.3554808089314969,-0.6666503200277429,-0.11043153943219038,-0.45519822479709315,-0.2643684066564512
s_ratio,9.03,-0.3648578301976166,-0.35594562739432045,-0.6671769528180419,-0.11083377593435806,-0.45568787674387584,-0.2647703344917536
s_ratio,9.040000000000001,-0.3653212576553085,-0.3564148067301198,-0.6677029409179936,-0.11123555698697468,-0.4561806077231021,-0.2651672265718903
s_ratio,9.05,-0.3657841424233428,-0.3568738596259792,-0.6682282857141449,-0.11163688346770922,-0.4566857848147974,-0.26559294501493713
s_ratio,9.06,-0.36624648559168804,-0.35732511337343803,-0.6687529885887714,-0.11203775625161513,-0.45717327713662254,-0.26602929226910715
s_ratio,9.07,-0.3667082882471661,-0.3577870755312786,-0.6692770509198909,-0.11243817621114052,-0.45763976645816923,-0.26645446545618995
s_ratio,9.08,-0.3671695514734649,-0.3582541148995748,-0.6698004740812796,-0.11283364000724004,-0.45809903368634325,-0.2669202116806298
s_ratio,9.09,-0.36763027635115075,-0.3587238037960916,-0.6703232594424877,-0.11321664161638897,-0.45855775737284965,-0.26736540877652526
s_ratio,9.1,-0.3680904639576811,-0.35916328612712967,-0.6708454083688524,-0.11359983140059429,-0.45902816507937616,-0.2678142361152337
s_ratio,9.11,-0.36855011536741644,-0.3596022432749814,-0.6713669222215145,-0.11398285815684495,-0.4595271695587613,-0.26824622650224095
s_ratio,9.120000000000001,-0.3690092316516333,-0.36005655790599467,-0.6718878023574332,-0.114365465151307,-0.46002559182459657,-0.26866929372343684
s_ratio,9.13,-0.3694678138785354,-0.3605131489755017,-0.6724080501293997,-0.11474765319220885,-0.46052343302993415,-0.26909186933292706
s_ratio,9.14,-0.3699258631132668,-0.3609692155833018,-0.6729276668860531,-0.11512942308530694,-0.4610206943245919,-0.26950919928441935
s_ratio,9.15,-0.3703833804179236,-0.3614247587633945,-0.6734466539718941,-0.11551077563389746,-0.46150140965031683,-0.26991825691100985
s_ratio,9.16,-0.37084036685156596,-0.36187977954691475,-0.67396501272730025,-0.11589171163882743,-0.4619658580256357,-0.2703311736127239
s_ratio,9.17,-0.3712968234702299,-0.36233427896214304,-0.6744827444885403,-0.11630832218444659,-0.46241744264295137,-0.27076453827945113
s_ratio,9.18,-0.37175275132693936,-0.3627914303198917,-0.6749998505877887,-0.11673640809087868,-0.46290297253607743,-0.27119741750034654
s_ratio,9.19,-0.3722081514717181,-0.3632617087211695,-0.6755163323531388,-0.11716404970512595,-0.4633792262598118,-0.2716387637382775
s_ratio,9.200000000000001,-0.37266302495160136,-0.36373144570734295,-0.6760321911086199,-0.1175912478507854,-0.4638642091057445,-0.27208118144775395
s_ratio,9.21,-0.3731173728106472,-0.36420064232554483,-0.676547428174208,-0.11800107620443463,-0.4643655827916628,-0.27250582301818527
s_ratio,9.22,-0.3735711960899488,-0.3646677507397722,-0.6770842544005009,-0.11839440316805282,-0.46485263591398296,-0.27293617918783497
s_ratio,9.23,-0.37402449582764563,-0.3651032790322686,-0.6776365123143503,-0.11878729085673403,-0.4653097456568501,-0.27337534889815795
s_ratio,9.24,-0.3744772730589348,-0.36553829878432054,-0.6781881118768017,-0.11917974010065328,-0.465766315862646,-0.2737744570861955
s_ratio,9.25,-0.37492952881608277,-0.36597281104192236,-0.6787390543926046,-0.11957175172757521,-0.4662223476596522,-0.2741804983438087
s_ratio,9.26,-0.3753812641284366,-0.36643609560394663,-0.6792893411628911,-0.11996332656286382,-0.4666803598999781,-0.27463708731068504
s_ratio,9.27,-0.3758324800224353,-0.36690048121053565,-0.6798389734851891,-0.12035446542949305,-0.4671455545441939,-0.2750615443715468
s_ratio,9.28,-0.376283177521621,-0.367364351476139,-0.6803879526534353,-0.1207451691480572,-0.46761020043582957,-0.27547720718900404
s_ratio,9.290000000000001,-0.3767333576466503,-0.36780225090403484,-0.6809362799579888,-0.12113543853677995,-0.46807429867947964,-0.27590488195151325
s_ratio,9.3,-0.37718302141530496,-0.3682608877039203,-0.6814839566856439,-0.12152527441152507,-0.46853785037668483,-0.2763389842304735
s_ratio,9.31,-0.37763216984250364,-0.36870728481830983,-0.6820272184733676,-0.12191467758580654,-0.4690116037474795,-0.2767754574442292
s_ratio,9.32,-0.3780808039403123,-0.3691531703360913,-0.6825467562720731,-0.12230400716241939,-0.46948557283332565,-0.2772150861905101
s_ratio,9.33,-0.37852892471795546,-0.3695985452633124,-0.6830656802302124,-0.12269295164435898,-0.46996650180783933,-0.2776542398550885
s_ratio,9.34,-0.37897653318182695,-0.37004341060329615,-0.683583991610153,-0.12308146591312037,-0.47044116712576767,-0.2780671234619999
s_ratio,9.35,-0.3794236303355007,-0.3704913833972866,-0.6841016916704945,-0.12346955077257106,-0.47092001457321464,-0.2784850193557811
s_ratio,9.36,-0.3798702171797418,-0.37094273037320485,-0.6846187816660818,-0.12385720702427626,-0.47139281524379567,-0.2789079825959778
s_ratio,9.370000000000001,-0.38031629471251677,-0.37139571576432395,-0.6851352628480181,-0.12424443546750817,-0.4718525614892954,-0.2793297071950492
s_ratio,9.38,-0.3807618639290044,-0.37185607555533795,-0.6856511364636776,-0.1246051992324989,-0.47230272541686563,-0.2797412626098766
s_ratio,9.39,-0.3812069258216064,-0.3722993564942968,-0.6861664037567181,-0.12495604999737868,-0.4727906510494403,-0.28014958898797027
s_ratio,9.4,-0.38165148137995797,-0.37274096231303067,-0.6866810659670947,-0.12530650191906076,-0.47325263310117904,-0.2805613863539843
s_ratio,9.41,-0.3820955315909381,-0.3731942819685404,-0.6871951243310717,-0.12565655578164497,-0.4737088827032173,-0.2809893518673647
s_ratio,9.42,-0.38253907743868015,-0.37365424044925144,-0.6877085800812354,-0.12600621236706325,-0.47416459640828246,-0.2814187044059856
s_ratio,9.43,-0.382982119904582,-0.3741136805920104,-0.688221434446506,-0.12635547245508857,-0.47461977528207966,-0.28183939885219406
s_ratio,9.44,-0.38342465996731656,-0.37457260337973675,-0.6887336886521527,-0.12670433682334267,-0.47507442038734127,-0.2822514739668478
s_ratio,9.450000000000001,-0.38386669860284217,-0.3750310097927317,-0.6892453439198027,-0.12705280624730497,-0.475544029883757,-0.282663535387272
s_ratio,9.46,-0.3843082367844121,-0.37548890080868713,-0.6897564014674559,-0.12740102341653162,-0.47602335306085025,-0.28307513323443045
s_ratio,9.47,-0.3847492754825857,-0.3759462774026979,-0.690266862509497,-0.12774927497905814,-0.4764885475770018,-0.28348626839527724
s_ratio,9.48,-0.38518981566523763,-0.3764031405472691,-0.6907767282567068,-0.12814997436521106,-0.4769441484154848,-0.28389708136301767
s_ratio,9.49,-0.3856298582975684,-0.3768594912123266,-0.6912859999162755,-0.12855474530278554,-0.4773970638380287,-0.2843171208593595
s_ratio,9.5,-0.3860694043421141,-0.3773153303652267,-0.6917946786918149,-0.12895910777541733,-0.47787215662936494,-0.28473565351272323
s_ratio,9.51,-0.3865084547587565,-0.37777065897076567,-0.6923019231198206,-0.12936306250208995,-0.4783629668800783,-0.28514290641469836
s_ratio,9.52,-0.3869470105047327,-0.37822547799118905,-0.6928083294374445,-0.12976680432964213,-0.4788490253784359,-0.28556729846145146
s_ratio,9.53,-0.38738507253464516,-0.3786682307862829,-0.6933141473825529,-0.13017075182614352,-0.4792956938135037,-0.2859953668986893
s_ratio,9.540000000000001,-0.38782264180047155,-0.37909163378357297,-0.6938193781440596,-0.13057429285833394,-0.47975161098643987,-0.28641574738328185
s_ratio,9.55,-0.388259719251574,-0.379500481606287,-0.6943240229073505,-0.13097742813842586,-0.4802213870847851,-0.2868386837843292
s_ratio,9.56,-0.3886963058347093,-0.379920680043433,-0.694828082854295,-0.1313801583766206,-0.4806444300729336,-0.2872611629681826
s_ratio,9.57,-0.3891324024940384,-0.3803624644743897,-0.6953315591632591,-0.13174784236856113,-0.4810669984838138,-0.28768318577687646
s_ratio,9.58,-0.38956801017113574,-0.38080376385188514,-0.6958344530091162,-0.13210919587894357,-0.48152918775782383,-0.2881047530501895
s_ratio,9.59,-0.39000312980499885,-0.38124457908345566,-0.6963367655632591,-0.1325185898198041,-0.4820140761908024,-0.28852586562565374
s_ratio,9.6,-0.3904377623320581,-0.38168491107419467,-0.6968384979936122,-0.1329275691611501,-0.48249737829095907,-0.2889489848283201
s_ratio,9.61,-0.39087190868618577,-0.38210695804413963,-0.6973396514646417,-0.13333613464323785,-0.4829801592104445,-0.2893591634015263
s_ratio,9.620000000000001,-0.3913055697987056,-0.38252789938354725,-0.6978402271373698,-0.1337442870042052,-0.4834624199146357,-0.28977251047611513
s_ratio,9.63,-0.39173874659840185,-0.3829535171206235,-0.6983402261693833,-0.13415202698007914,-0.4839209041804832,-0.2901805224941686
s_ratio,9.64,-0.39217144001152904,-0.3833880845248959,-0.6988396497148472,-0.1345420954391656,-0.4843728265789991,-0.2905873188470422
s_ratio,9.65,-0.3926036509618208,-0.38383064000174755,-0.6993384989245164,-0.13491706632262043,-0.4848051601892828,-0.290994458253917
s_ratio,9.66,-0.39303538037049923,-0.38425805802288343,-0.6998367749457453,-0.1352916311285499,-0.4852364943609604,-0.2913949588914691
s_ratio,9.67,-0.39346662915628383,-0.38469469173805415,-0.7003344789224997,-0.1356662310070447,-0.48566733753243674,-0.2917960321023298
